time,"P(B2)","P(B5)","P(B8)","P(B11)"
2.547000e-10,6.110555e+00,7.301950e-01,5.679505e+00,7.118958e+00
2.549000e-10,6.110427e+00,7.306000e-01,5.683918e+00,7.119022e+00
2.551000e-10,6.110283e+00,7.310481e-01,5.689129e+00,7.119092e+00
2.553000e-10,6.110119e+00,7.315478e-01,5.695385e+00,7.119170e+00
2.555000e-10,6.109925e+00,7.321143e-01,5.702957e+00,7.119256e+00
2.557000e-10,6.109692e+00,7.327700e-01,5.712136e+00,7.119354e+00
2.559000e-10,6.109407e+00,7.335442e-01,5.723214e+00,7.119470e+00
2.561000e-10,6.109060e+00,7.344723e-01,5.736468e+00,7.119608e+00
2.563000e-10,6.108637e+00,7.355938e-01,5.752151e+00,7.119775e+00
2.565000e-10,6.108129e+00,7.369500e-01,5.770493e+00,7.119977e+00
2.567000e-10,6.107527e+00,7.385821e-01,5.791737e+00,7.120223e+00
2.569000e-10,6.106822e+00,7.405298e-01,5.816192e+00,7.120518e+00
2.571000e-10,6.106005e+00,7.428311e-01,5.844284e+00,7.120868e+00
2.573000e-10,6.105066e+00,7.455248e-01,5.876552e+00,7.121280e+00
2.575000e-10,6.103992e+00,7.486520e-01,5.913532e+00,7.121758e+00
2.577000e-10,6.102767e+00,7.522582e-01,5.955554e+00,7.122309e+00
2.579000e-10,6.101375e+00,7.563914e-01,6.002519e+00,7.122941e+00
2.581000e-10,6.099806e+00,7.610961e-01,6.053805e+00,7.123660e+00
2.583000e-10,6.098060e+00,7.664028e-01,6.108409e+00,7.124475e+00
2.585000e-10,6.096155e+00,7.723178e-01,6.165345e+00,7.125390e+00
2.587000e-10,6.094121e+00,7.788170e-01,6.224189e+00,7.126405e+00
2.589000e-10,6.091996e+00,7.858510e-01,6.285588e+00,7.127513e+00
2.591000e-10,6.089803e+00,7.933649e-01,6.351509e+00,7.128703e+00
2.593000e-10,6.087536e+00,8.013298e-01,6.425031e+00,7.129961e+00
2.595000e-10,6.085146e+00,8.097790e-01,6.509456e+00,7.131279e+00
2.597000e-10,6.082540e+00,8.188310e-01,6.606584e+00,7.132659e+00
2.599000e-10,6.079614e+00,8.286778e-01,6.714336e+00,7.134123e+00
2.601000e-10,6.076308e+00,8.395195e-01,6.824682e+00,7.135705e+00
2.603000e-10,6.072686e+00,8.514418e-01,6.923484e+00,7.137440e+00
2.605000e-10,6.069002e+00,8.642617e-01,6.993160e+00,7.139342e+00
2.607000e-10,6.065721e+00,8.773901e-01,7.017422e+00,7.141366e+00
2.609000e-10,6.063469e+00,8.897677e-01,6.986130e+00,7.143388e+00
2.611000e-10,6.062907e+00,8.999177e-01,6.898304e+00,7.145188e+00
2.613000e-10,6.064558e+00,9.061264e-01,6.762133e+00,7.146470e+00
2.615000e-10,6.068640e+00,9.067231e-01,6.591735e+00,7.146905e+00
2.617000e-10,6.074979e+00,9.003984e-01,6.401879e+00,7.146203e+00
2.619000e-10,6.083017e+00,8.864840e-01,6.203522e+00,7.144192e+00
2.621000e-10,6.091943e+00,8.651313e-01,6.003390e+00,7.140877e+00
2.623000e-10,6.100884e+00,8.373625e-01,5.807944e+00,7.136458e+00
2.625000e-10,6.109072e+00,8.049973e-01,5.627653e+00,7.131308e+00
2.627000e-10,6.115945e+00,7.704762e-01,5.477094e+00,7.125905e+00
2.629000e-10,6.121160e+00,7.365962e-01,5.370765e+00,7.120744e+00
2.631000e-10,6.124559e+00,7.061844e-01,5.317961e+00,7.116258e+00
2.633000e-10,6.126113e+00,6.817459e-01,5.319601e+00,7.112760e+00
2.635000e-10,6.125903e+00,6.651378e-01,5.367769e+00,7.110424e+00
2.637000e-10,6.124121e+00,6.573234e-01,5.447478e+00,7.109290e+00
2.639000e-10,6.121085e+00,6.582490e-01,5.540000e+00,7.109287e+00
2.641000e-10,6.117253e+00,6.668657e-01,5.627023e+00,7.110258e+00
2.643000e-10,6.113190e+00,6.812928e-01,5.694573e+00,7.111981e+00
2.645000e-10,6.109499e+00,6.990996e-01,5.735499e+00,7.114183e+00
2.647000e-10,6.106713e+00,7.176610e-01,5.749787e+00,7.116559e+00
2.649000e-10,6.105183e+00,7.345287e-01,5.742874e+00,7.118796e+00
2.651000e-10,6.105007e+00,7.477575e-01,5.722888e+00,7.120616e+00
2.653000e-10,6.106011e+00,7.561351e-01,5.697932e+00,7.121810e+00
2.655000e-10,6.107802e+00,7.592834e-01,5.674230e+00,7.122283e+00
2.657000e-10,6.109882e+00,7.576221e-01,5.655412e+00,7.122064e+00
2.659000e-10,6.111770e+00,7.522106e-01,5.642748e+00,7.121305e+00
2.661000e-10,6.113115e+00,7.445010e-01,5.635888e+00,7.120237e+00
2.663000e-10,6.113756e+00,7.360529e-01,5.633685e+00,7.119120e+00
2.665000e-10,6.113725e+00,7.282641e-01,5.634821e+00,7.118182e+00
2.667000e-10,6.113200e+00,7.221663e-01,5.638119e+00,7.117573e+00
2.669000e-10,6.112429e+00,7.183188e-01,5.642623e+00,7.117344e+00
2.671000e-10,6.111652e+00,7.168058e-01,5.647550e+00,7.117449e+00
2.673000e-10,6.111044e+00,7.173229e-01,5.652224e+00,7.117781e+00
2.675000e-10,6.110685e+00,7.193154e-01,5.656081e+00,7.118205e+00
2.677000e-10,6.110572e+00,7.221314e-01,5.658712e+00,7.118600e+00
2.679000e-10,6.110641e+00,7.251535e-01,5.659937e+00,7.118886e+00
2.681000e-10,6.110806e+00,7.278897e-01,5.659833e+00,7.119030e+00
2.683000e-10,6.110988e+00,7.300171e-01,5.658715e+00,7.119048e+00
2.685000e-10,6.111137e+00,7.313848e-01,5.657038e+00,7.118978e+00
2.687000e-10,6.111234e+00,7.319883e-01,5.655281e+00,7.118870e+00
2.689000e-10,6.111284e+00,7.319300e-01,5.653832e+00,7.118765e+00
2.691000e-10,6.111307e+00,7.313767e-01,5.652913e+00,7.118688e+00
2.693000e-10,6.111322e+00,7.305212e-01,5.652570e+00,7.118644e+00
2.695000e-10,6.111338e+00,7.295517e-01,5.652697e+00,7.118629e+00
2.697000e-10,6.111356e+00,7.286293e-01,5.653112e+00,7.118631e+00
2.699000e-10,6.111370e+00,7.278736e-01,5.653619e+00,7.118638e+00
2.701000e-10,6.111372e+00,7.273559e-01,5.654065e+00,7.118644e+00
2.703000e-10,6.111356e+00,7.270985e-01,5.654365e+00,7.118647e+00
2.705000e-10,6.111324e+00,7.270812e-01,5.654501e+00,7.118649e+00
2.707000e-10,6.111282e+00,7.272518e-01,5.654504e+00,7.118652e+00
2.709000e-10,6.111240e+00,7.275403e-01,5.654430e+00,7.118660e+00
2.711000e-10,6.111208e+00,7.278735e-01,5.654328e+00,7.118670e+00
2.713000e-10,6.111192e+00,7.281877e-01,5.654236e+00,7.118682e+00
2.715000e-10,6.111194e+00,7.284371e-01,5.654172e+00,7.118693e+00
2.717000e-10,6.111210e+00,7.285981e-01,5.654139e+00,7.118699e+00
2.719000e-10,6.111234e+00,7.286679e-01,5.654128e+00,7.118700e+00
2.721000e-10,6.111259e+00,7.286597e-01,5.654132e+00,7.118696e+00
2.723000e-10,6.111279e+00,7.285966e-01,5.654144e+00,7.118690e+00
2.725000e-10,6.111290e+00,7.285042e-01,5.654160e+00,7.118683e+00
2.727000e-10,6.111292e+00,7.284057e-01,5.654177e+00,7.118677e+00
2.729000e-10,6.111287e+00,7.283185e-01,5.654193e+00,7.118673e+00
2.731000e-10,6.111279e+00,7.282526e-01,5.654207e+00,7.118671e+00
2.733000e-10,6.111270e+00,7.282117e-01,5.654217e+00,7.118672e+00
2.735000e-10,6.111263e+00,7.281942e-01,5.654221e+00,7.118673e+00
2.737000e-10,6.111259e+00,7.281958e-01,5.654218e+00,7.118675e+00
2.739000e-10,6.111258e+00,7.282106e-01,5.654209e+00,7.118676e+00
2.741000e-10,6.111259e+00,7.282329e-01,5.654196e+00,7.118677e+00
2.743000e-10,6.111261e+00,7.282575e-01,5.654183e+00,7.118678e+00
2.745000e-10,6.111262e+00,7.282806e-01,5.654173e+00,7.118678e+00
2.747000e-10,6.111263e+00,7.282994e-01,5.654167e+00,7.118678e+00
2.749000e-10,6.111263e+00,7.283126e-01,5.654167e+00,7.118679e+00
2.751000e-10,6.111263e+00,7.283195e-01,5.654171e+00,7.118679e+00
2.753000e-10,6.111263e+00,7.283208e-01,5.654177e+00,7.118680e+00
2.755000e-10,6.111263e+00,7.283175e-01,5.654185e+00,7.118680e+00
2.757000e-10,6.111263e+00,7.283113e-01,5.654191e+00,7.118680e+00
2.759000e-10,6.111264e+00,7.283038e-01,5.654195e+00,7.118679e+00
2.761000e-10,6.111264e+00,7.282965e-01,5.654196e+00,7.118679e+00
2.763000e-10,6.111265e+00,7.282907e-01,5.654196e+00,7.118678e+00
2.765000e-10,6.111265e+00,7.282868e-01,5.654194e+00,7.118678e+00
2.767000e-10,6.111265e+00,7.282850e-01,5.654192e+00,7.118677e+00
2.769000e-10,6.111265e+00,7.282850e-01,5.654190e+00,7.118677e+00
2.771000e-10,6.111264e+00,7.282863e-01,5.654188e+00,7.118678e+00
2.773000e-10,6.111264e+00,7.282883e-01,5.654187e+00,7.118678e+00
2.775000e-10,6.111263e+00,7.282904e-01,5.654186e+00,7.118678e+00
2.777000e-10,6.111263e+00,7.282923e-01,5.654185e+00,7.118678e+00
2.779000e-10,6.111263e+00,7.282936e-01,5.654186e+00,7.118678e+00
2.781000e-10,6.111263e+00,7.282944e-01,5.654186e+00,7.118678e+00
2.783000e-10,6.111264e+00,7.282947e-01,5.654186e+00,7.118678e+00
2.785000e-10,6.111264e+00,7.282947e-01,5.654187e+00,7.118678e+00
2.787000e-10,6.111264e+00,7.282944e-01,5.654188e+00,7.118678e+00
2.789000e-10,6.111264e+00,7.282940e-01,5.654188e+00,7.118678e+00
2.791000e-10,6.111264e+00,7.282935e-01,5.654188e+00,7.118678e+00
2.793000e-10,6.111264e+00,7.282931e-01,5.654189e+00,7.118678e+00
2.795000e-10,6.111264e+00,7.282928e-01,5.654189e+00,7.118678e+00
2.797000e-10,6.111264e+00,7.282926e-01,5.654189e+00,7.118678e+00
2.799000e-10,6.111264e+00,7.282924e-01,5.654188e+00,7.118678e+00
2.801000e-10,6.111264e+00,7.282924e-01,5.654188e+00,7.118678e+00
2.803000e-10,6.111264e+00,7.282925e-01,5.654188e+00,7.118678e+00
2.805000e-10,6.111264e+00,7.282925e-01,5.654188e+00,7.118678e+00
2.807000e-10,6.111264e+00,7.282927e-01,5.654188e+00,7.118678e+00
2.809000e-10,6.111264e+00,7.282928e-01,5.654188e+00,7.118678e+00
2.811000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.813000e-10,6.111264e+00,7.282930e-01,5.654188e+00,7.118678e+00
2.815000e-10,6.111264e+00,7.282930e-01,5.654188e+00,7.118678e+00
2.817000e-10,6.111264e+00,7.282930e-01,5.654188e+00,7.118678e+00
2.819000e-10,6.111264e+00,7.282930e-01,5.654188e+00,7.118678e+00
2.821000e-10,6.111264e+00,7.282930e-01,5.654188e+00,7.118678e+00
2.823000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.825000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.827000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.829000e-10,6.111264e+00,7.282928e-01,5.654188e+00,7.118678e+00
2.831000e-10,6.111264e+00,7.282928e-01,5.654188e+00,7.118678e+00
2.833000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.835000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.837000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.839000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.841000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.843000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.845000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.847000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.849000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.851000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.853000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.855000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.857000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.859000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.861000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.863000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.865000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.867000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.869000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.871000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.873000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.875000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.877000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.879000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.881000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.883000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.885000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.887000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.889000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.891000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.893000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.895000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.897000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.899000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.901000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.903000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.905000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.907000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.909000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.911000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.913000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.915000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.917000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.919000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.921000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.923000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.925000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.927000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.929000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.931000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.933000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.935000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.937000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.939000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.941000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.943000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.945000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.947000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.949000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.951000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.953000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.955000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.957000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.959000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.961000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.963000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.965000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.967000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.969000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.971000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.973000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.975000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.977000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.979000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.981000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.983000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.985000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.987000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.989000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.991000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.993000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.995000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.997000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
2.999000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.001000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.003000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.005000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.007000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.009000e-10,6.111264e+00,7.282929e-01,5.654188e+00,7.118678e+00
3.011000e-10,6.111266e+00,7.282930e-01,5.654188e+00,7.118678e+00
3.013000e-10,6.111270e+00,7.282934e-01,5.654188e+00,7.118678e+00
3.015000e-10,6.111282e+00,7.282942e-01,5.654189e+00,7.118679e+00
3.017000e-10,6.111308e+00,7.282963e-01,5.654192e+00,7.118680e+00
3.019000e-10,6.111361e+00,7.283004e-01,5.654197e+00,7.118682e+00
3.021000e-10,6.111460e+00,7.283084e-01,5.654206e+00,7.118687e+00
3.023000e-10,6.111635e+00,7.283226e-01,5.654222e+00,7.118695e+00
3.025000e-10,6.111920e+00,7.283461e-01,5.654249e+00,7.118712e+00
3.027000e-10,6.112357e+00,7.283826e-01,5.654291e+00,7.118739e+00
3.029000e-10,6.112990e+00,7.284362e-01,5.654353e+00,7.118783e+00
3.031000e-10,6.113862e+00,7.285110e-01,5.654437e+00,7.118850e+00
3.033000e-10,6.115005e+00,7.286103e-01,5.654549e+00,7.118948e+00
3.035000e-10,6.116438e+00,7.287367e-01,5.654691e+00,7.119083e+00
3.037000e-10,6.118167e+00,7.288913e-01,5.654862e+00,7.119263e+00
3.039000e-10,6.120183e+00,7.290742e-01,5.655064e+00,7.119493e+00
3.041000e-10,6.122470e+00,7.292848e-01,5.655295e+00,7.119776e+00
3.043000e-10,6.125017e+00,7.295225e-01,5.655555e+00,7.120115e+00
3.045000e-10,6.127832e+00,7.297880e-01,5.655845e+00,7.120510e+00
3.047000e-10,6.130952e+00,7.300848e-01,5.656170e+00,7.120961e+00
3.049000e-10,6.134462e+00,7.304197e-01,5.656538e+00,7.121470e+00
3.051000e-10,6.138497e+00,7.308043e-01,5.656963e+00,7.122041e+00
3.053000e-10,6.143250e+00,7.312550e-01,5.657465e+00,7.122686e+00
3.055000e-10,6.148973e+00,7.317937e-01,5.658067e+00,7.123424e+00
3.057000e-10,6.155969e+00,7.324475e-01,5.658799e+00,7.124283e+00
3.059000e-10,6.164601e+00,7.332491e-01,5.659697e+00,7.125300e+00
3.061000e-10,6.175292e+00,7.342375e-01,5.660803e+00,7.126526e+00
3.063000e-10,6.188537e+00,7.354590e-01,5.662168e+00,7.128023e+00
3.065000e-10,6.204909e+00,7.369685e-01,5.663850e+00,7.129866e+00
3.067000e-10,6.225081e+00,7.388315e-01,5.665923e+00,7.132146e+00
3.069000e-10,6.249849e+00,7.411265e-01,5.668472e+00,7.134969e+00
3.071000e-10,6.280191e+00,7.439507e-01,5.671602e+00,7.138464e+00
3.073000e-10,6.317340e+00,7.474267e-01,5.675449e+00,7.142787e+00
3.075000e-10,6.362867e+00,7.517120e-01,5.680184e+00,7.148132e+00
3.077000e-10,6.418731e+00,7.570053e-01,5.686024e+00,7.154744e+00
3.079000e-10,6.487291e+00,7.635501e-01,5.693231e+00,7.162929e+00
3.081000e-10,6.571332e+00,7.716389e-01,5.702116e+00,7.173079e+00
3.083000e-10,6.674200e+00,7.816238e-01,5.713041e+00,7.185687e+00
3.085000e-10,6.799991e+00,7.939306e-01,5.726439e+00,7.201374e+00
3.087000e-10,6.953298e+00,8.090374e-01,5.742783e+00,7.220920e+00
3.089000e-10,7.137608e+00,8.273360e-01,5.762417e+00,7.245263e+00
3.091000e-10,7.351947e+00,8.488214e-01,5.785178e+00,7.275439e+00
3.093000e-10,7.587539e+00,8.727411e-01,5.809966e+00,7.312411e+00
3.095000e-10,7.827498e+00,8.975193e-01,5.834698e+00,7.356838e+00
3.097000e-10,8.050400e+00,9.211602e-01,5.856914e+00,7.408860e+00
3.099000e-10,8.235407e+00,9.419736e-01,5.874817e+00,7.468009e+00
3.101000e-10,8.366247e+00,9.592372e-01,5.888131e+00,7.533304e+00
3.103000e-10,8.433047e+00,9.734724e-01,5.898300e+00,7.603515e+00
3.105000e-10,8.432366e+00,9.862448e-01,5.907924e+00,7.677524e+00
3.107000e-10,8.366099e+00,9.996196e-01,5.919756e+00,7.754697e+00
3.109000e-10,8.239979e+00,1.015522e+00,5.935743e+00,7.835185e+00
3.111000e-10,8.062418e+00,1.035246e+00,5.956489e+00,7.920105e+00
3.113000e-10,7.844257e+00,1.059234e+00,5.981273e+00,8.011567e+00
3.115000e-10,7.599342e+00,1.087124e+00,6.008489e+00,8.112538e+00
3.117000e-10,7.344993e+00,1.117922e+00,6.036193e+00,8.226575e+00
3.119000e-10,7.101052e+00,1.150172e+00,6.062493e+00,8.357496e+00
3.121000e-10,6.886952e+00,1.182060e+00,6.085668e+00,8.509147e+00
3.123000e-10,6.717807e+00,1.211493e+00,6.104152e+00,8.685448e+00
3.125000e-10,6.601363e+00,1.236257e+00,6.116571e+00,8.890827e+00
3.127000e-10,6.537100e+00,1.254312e+00,6.121971e+00,9.130960e+00
3.129000e-10,6.517401e+00,1.264198e+00,6.120185e+00,9.413440e+00
3.131000e-10,6.529961e+00,1.265409e+00,6.112123e+00,9.747559e+00
3.133000e-10,6.560524e+00,1.258616e+00,6.099789e+00,1.014172e+01
3.135000e-10,6.595374e+00,1.245635e+00,6.085931e+00,1.059670e+01
3.137000e-10,6.623241e+00,1.229113e+00,6.073421e+00,1.109480e+01
3.139000e-10,6.636479e+00,1.212001e+00,6.064548e+00,1.159199e+01
3.141000e-10,6.631537e+00,1.196924e+00,6.060449e+00,1.202571e+01
3.143000e-10,6.608801e+00,1.185599e+00,6.060817e+00,1.234041e+01
3.145000e-10,6.571941e+00,1.178430e+00,6.063965e+00,1.251232e+01
3.147000e-10,6.526824e+00,1.174404e+00,6.067191e+00,1.255614e+01
3.149000e-10,6.480130e+00,1.171288e+00,6.067366e+00,1.251438e+01
3.151000e-10,6.437849e+00,1.166079e+00,6.061584e+00,1.244004e+01
3.153000e-10,6.403982e+00,1.155595e+00,6.047709e+00,1.238098e+01
3.155000e-10,6.379727e+00,1.137061e+00,6.024707e+00,1.237009e+01
3.157000e-10,6.363372e+00,1.108575e+00,5.992678e+00,1.242182e+01
3.159000e-10,6.350894e+00,1.069393e+00,5.952643e+00,1.253332e+01
3.161000e-10,6.337129e+00,1.020036e+00,5.906188e+00,1.268827e+01
3.163000e-10,6.317195e+00,9.622568e-01,5.855168e+00,1.286225e+01
3.165000e-10,6.287856e+00,8.989505e-01,5.801614e+00,1.302917e+01
3.167000e-10,6.248496e+00,8.340299e-01,5.747872e+00,1.316731e+01
3.169000e-10,6.201448e+00,7.721818e-01,5.696825e+00,1.326342e+01
3.171000e-10,6.151562e+00,7.183710e-01,5.651883e+00,1.331418e+01
3.173000e-10,6.105056e+00,6.770348e-01,5.616527e+00,1.332529e+01
3.175000e-10,6.067978e+00,6.511305e-01,5.593466e+00,1.330898e+01
3.177000e-10,6.044721e+00,6.413773e-01,5.583757e+00,1.328069e+01
3.179000e-10,6.037043e+00,6.460260e-01,5.586307e+00,1.325529e+01
3.181000e-10,6.043806e+00,6.612879e-01,5.598039e+00,1.324375e+01
3.183000e-10,6.061445e+00,6.822835e-01,5.614687e+00,1.325103e+01
3.185000e-10,6.084941e+00,7.041824e-01,5.631928e+00,1.327571e+01
3.187000e-10,6.109004e+00,7.231732e-01,5.646441e+00,1.331144e+01
3.189000e-10,6.129154e+00,7.370107e-01,5.656514e+00,1.334948e+01
3.191000e-10,6.142467e+00,7.450715e-01,5.662059e+00,1.338140e+01
3.193000e-10,6.147879e+00,7.480100e-01,5.664122e+00,1.340129e+01
3.195000e-10,6.146050e+00,7.472042e-01,5.664169e+00,1.340686e+01
3.197000e-10,6.138900e+00,7.441955e-01,5.663443e+00,1.339958e+01
3.199000e-10,6.128970e+00,7.402775e-01,5.662616e+00,1.338388e+01
3.201000e-10,6.118782e+00,7.363028e-01,5.661774e+00,1.336573e+01
3.203000e-10,6.110334e+00,7.326933e-01,5.660654e+00,1.335101e+01
3.205000e-10,6.104805e+00,7.295790e-01,5.658968e+00,1.334407e+01
3.207000e-10,6.102500e+00,7.269702e-01,5.656655e+00,1.334678e+01
3.209000e-10,6.102985e+00,7.248865e-01,5.653970e+00,1.335839e+01
3.211000e-10,6.105349e+00,7.234045e-01,5.651396e+00,1.337599e+01
3.213000e-10,6.108506e+00,7.226315e-01,5.649466e+00,1.339554e+01
3.215000e-10,6.111476e+00,7.226384e-01,5.648565e+00,1.341295e+01
3.217000e-10,6.113569e+00,7.233955e-01,5.648804e+00,1.342504e+01
3.219000e-10,6.114472e+00,7.247446e-01,5.649999e+00,1.343012e+01
3.221000e-10,6.114237e+00,7.264198e-01,5.651756e+00,1.342815e+01
3.223000e-10,6.113179e+00,7.281048e-01,5.653602e+00,1.342058e+01
3.225000e-10,6.111751e+00,7.295078e-01,5.655128e+00,1.340979e+01
3.227000e-10,6.110404e+00,7.304248e-01,5.656079e+00,1.339853e+01
3.229000e-10,6.109483e+00,7.307754e-01,5.656391e+00,1.338920e+01
3.231000e-10,6.109165e+00,7.306037e-01,5.656164e+00,1.338345e+01
3.233000e-10,6.109451e+00,7.300480e-01,5.655593e+00,1.338187e+01
